code,current,name_x,name_short,name_tv,gender_x,function,country_code_x,country_x,country_long_x,nationality_x,nationality_long_x,nationality_code_x,height,weight,disciplines,events,birth_date_x,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,reason,hero,influence,philosophy,sporting_relatives,ritual,other_sports,medal_date_x,medal_type_x,medal_code_x,name_y,gender_y,country_code_y,country_y,country_long_y,nationality_code_y,nationality_y,nationality_long_y,team,team_gender,discipline_x,event,event_type_x,url_event_x,birth_date_y,code_athlete,code_team,is_medallist,tag,sport,sport_code,sport_url,medal_type_y,medal_code_y,medal_date_y,name,gender,discipline_y,event_type_y,url_event_y,country_code,country_athlete,country_long_athlete,country_total,country_long_total,Gold Medal,Silver Medal,Bronze Medal,Total
1903136,True,EVENEPOEL Remco,EVENEPOEL R,Remco EVENEPOEL,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0.0,0.0,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",2000-01-25,AALST,Belgium,ALICANTE,Spain,Aero Bullet. Given to him by teammate Yves Lampaert,,Athlete,,"Wife, Oumaima. Father, Patrick. Mother, Agna","Dutch, English",,He initially played football but decided to follow his father into cycling,"Cyclist Philippe Gilbert (BEL), three-time Olympian (2004, 2012, 2016), 2012 Road World Championships gold medallist.</p><p>Sprinter Usain Bolt (JAM), eight-time Olympic champion (two in 2008, three in 2012, three in 2016);14-time world championship medallist (11 gold, two silver, one bronze)",His parents,,"Father, Patrick (road cycling), winner of the 1993 Grand Prix de Wallonie and competed in the Vuelta a Espana the same year",,"He played football at youth international level and captained Belgium's U17s. He also played in the youth teams of Belgian club Anderlecht and Dutch side PSV Eindhoven. (allinfo.space, 25 Sep 2019; dw.com, 25 Sep 2019)",2024-07-27,Gold Medal,1.0,EVENEPOEL Remco,Male,BEL,Belgium,Belgium,BEL,Belgium,Belgium,,,Cycling Road,Men's Individual Time Trial,ATH,/en/paris-2024/results/cycling-road/men-s-individual-time-trial/fnl-000100--,2000-01-25,1903136,,True,cycling-road,Cycling Road,CRD,https://olympics.com/en/paris-2024/sports/cycling-road,Gold Medal,1.0,2024-07-27,Remco EVENEPOEL,M,Cycling Road,ATH,/en/paris-2024/results/cycling-road/men-s-individual-time-trial/fnl-000100--,BEL,Belgium,Belgium,Belgium,Belgium,3,1,6,10
1903147,True,van AERT Wout,van AERT W,Wout van AERT,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0.0,0.0,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",1994-09-15,HERENTALS,Belgium,HERENTALS,Belgium,,,Athlete,"Studied computer science at Thomas More University (Geel, BEL)","Wife, Sarah (married 2018). Son, Georges (2021). Son, Jerome (2023). Father, Henk. Mother, Ivonne. Older sister, Liese","Dutch, English, French",,His father was an amateur racer and he grew up in the Antwerp area of Belgium where there is a strong cycling tradition,,,"""The biggest thing is that I never limited myself - I've never thought that's impossible."" (redbull.com, 7 Jun 2023)",,,"Cyclo-cross: Won gold at the world championships in 2016, 2017, and 2018",2024-07-27,Bronze Medal,3.0,van AERT Wout,Male,BEL,Belgium,Belgium,BEL,Belgium,Belgium,,,Cycling Road,Men's Individual Time Trial,ATH,/en/paris-2024/results/cycling-road/men-s-individual-time-trial/fnl-000100--,1994-09-15,1903147,,True,cycling-road,Cycling Road,CRD,https://olympics.com/en/paris-2024/sports/cycling-road,Bronze Medal,3.0,2024-07-27,Wout van AERT,M,Cycling Road,ATH,/en/paris-2024/results/cycling-road/men-s-individual-time-trial/fnl-000100--,BEL,Belgium,Belgium,Belgium,Belgium,3,1,6,10
1923520,True,GANNA Filippo,GANNA F,Filippo GANNA,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0.0,0.0,"['Cycling Road', 'Cycling Track']","[""Men's Individual Time Trial"", ""Men's Madison"", ""Men's Team Pursuit""]",1996-07-25,VERBANIA,Italy,ASCONA,Switzerland,Top Ganna,"Sports, animals, gaming, cooking, building Lego",Athlete,Studied Building Engineering and Architecture at Politecnico di Milano (ITA),"Fiancee, Carlotta Morino. Father, Marco. Mother, Daniela. Sister, Carlotta","English, Italian",Personal: Dario Cioni (ITA). <br>Personal (time trial): Daniel Bigham (GBR),"His grandparents gave him his first bike and from that moment onwards, it was difficult to take the bike away from him. ""Year after year that love between me and that two-wheeled vehicle has grown stronger and stronger."" (topganna.com, 2023)","Cyclist Fabian Cancellara (SUI), two-time Olympic champion (2008 and 2016 individual time trial) and 2008 silver medallist (road race). Four-time world time trial champion (2006, 2007, 2009, 2010) and three-time bronze medallist (2005, 2011, 2013)",,,"Father, Marco Ganna (canoe sprint), competed for Italy at the Los Angeles 1984 Olympic Games",,,2024-07-27,Silver Medal,2.0,GANNA Filippo,Male,ITA,Italy,Italy,ITA,Italy,Italy,,,Cycling Road,Men's Individual Time Trial,ATH,/en/paris-2024/results/cycling-road/men-s-individual-time-trial/fnl-000100--,1996-07-25,1923520,,True,cycling-road,Cycling Road,CRD,https://olympics.com/en/paris-2024/sports/cycling-road,Silver Medal,2.0,2024-07-27,Filippo GANNA,M,Cycling Road,ATH,/en/paris-2024/results/cycling-road/men-s-individual-time-trial/fnl-000100--,ITA,Italy,Italy,Italy,Italy,12,13,15,40
1903616,True,PROUD Benjamin,PROUD B,Benjamin PROUD,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",1994-09-21,LONDON,Great Britain,,,Ben,"Travelling, playing guitar",Athlete,"Sport Studies at University of St. Mark and St. John (Plymouth, GBR)","Father, Nick. Mother, Sally. Older brother, Oliver",English,,"Growing up in Malaysia was on the school swimming team but ""never took it seriously."" After joining a club, he improved rapidly. ""In 10 months, my 50m freestyle time went from 25.0 to 23.4 and that was the turning point. I knew I had to go all in or nothing with swimming."" (swimswam.com, 22 Mar 2016)",,"Coaches Jon Rudd and Francis Kiu, his first coach","""Work hard in silence, let success be your noise."" (myInfo)",,,,2024-08-02,Silver Medal,2.0,PROUD Benjamin,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,,,Swimming,Men's 50m Freestyle,ATH,/en/paris-2024/results/swimming/men-s-50m-freestyle/fnl-000100--,1994-09-21,1903616,,True,swimming,Swimming,SWM,https://olympics.com/en/paris-2024/sports/swimming,Silver Medal,2.0,2024-08-02,Benjamin PROUD,M,Swimming,ATH,/en/paris-2024/results/swimming/men-s-50m-freestyle/fnl-000100--,GBR,Great Britain,Great Britain,Great Britain,Great Britain,14,22,29,65
1909292,True,MANAUDOU Florent,MANAUDOU F,Florent MANAUDOU,Male,Athlete,FRA,France,France,France,France,FRA,0.0,0.0,['Swimming'],"[""Men's 4 x 100m Medley Relay"", ""Men's 50m Freestyle""]",1990-11-12,VILLEURBANNE,France,ANTIBES,France,Flo,Playing guitar,Athlete,,,"English, French",Club: Quentin Coton,"Came from a sporting family. Father played handball, mother played badminton. He also played handball until age 15, but decided to fully focus on swimming after being inspired by his sister Laure winning an Olympic gold medal in 2004",,,,"Sister, Laure Manaudou (swimming), three-time medallist at the 2004 Olympic Games in Athens (GRE) - gold 400m freestyle, silver 800m freestyle, bronze 100m backstroke - and a three-time world champion",,"Handball: Played in the reserve team of the PAUC club in Aix-en-Provence (FRA), in the second tier of the French league system",2024-08-02,Bronze Medal,3.0,MANAUDOU Florent,Male,FRA,France,France,FRA,France,France,,,Swimming,Men's 50m Freestyle,ATH,/en/paris-2024/results/swimming/men-s-50m-freestyle/fnl-000100--,1990-11-12,1909292,,True,swimming,Swimming,SWM,https://olympics.com/en/paris-2024/sports/swimming,Bronze Medal,3.0,2024-08-02,Florent MANAUDOU,M,Swimming,ATH,/en/paris-2024/results/swimming/men-s-50m-freestyle/fnl-000100--,FRA,France,France,France,France,16,26,22,64
1946161,True,McEVOY Cameron,McEVOY C,Cameron McEVOY,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",1994-05-13,"BENOWA, QLD",Australia,,Australia,"Cam, The Professor","Rock climbing, surf life saving, Australian rules football, supporting US basketball team the Los Angeles Lakers, physics",,"Studied Mathematics and Physics at Griffith University (QLD, AUS)",,English,Club: Tim Lane (AUS),Followed his brother into the sport,"Swimmer Ian Thorpe (AUS), nine-time Olympic medallist (five gold, three silver, one bronze). 13-time world championship medallist (11 gold, one silver, one bronze). First person to win six golds at a single world championships (2001). Set 13 individual world records",,,,,,2024-08-02,Gold Medal,1.0,McEVOY Cameron,Male,AUS,Australia,Australia,AUS,Australia,Australia,,,Swimming,Men's 50m Freestyle,ATH,/en/paris-2024/results/swimming/men-s-50m-freestyle/fnl-000100--,1994-05-13,1946161,,True,swimming,Swimming,SWM,https://olympics.com/en/paris-2024/sports/swimming,Gold Medal,1.0,2024-08-02,Cameron McEVOY,M,Swimming,ATH,/en/paris-2024/results/swimming/men-s-50m-freestyle/fnl-000100--,AUS,Australia,Australia,Australia,Australia,18,19,16,53
1903621,True,SCOTT Duncan,SCOTT D,Duncan SCOTT,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Swimming'],"[""Men's 200m Freestyle"", ""Men's 200m Individual Medley"", ""Men's 4 x 100m Freestyle Relay"", ""Men's 4 x 100m Medley Relay"", ""Men's 4 x 200m Freestyle Relay"", 'Mixed 4 x 100m Medley Relay']",1997-05-06,GLASGOW,Great Britain,STIRLING,Great Britain,,"Supporting Scottish football team Alloa Athletic and American football team Carolina Panthers, golf",Athlete,Graduated in 2021 with a degree in Business and Sports Management at University of Stirling (GBR),"Father, Nigel. Mother, Joy. Sister, Alex",English,Club: Steven Tigg (GBR),"""My dad would take myself and my sister to the pool in Troon every Sunday where he would teach us how to swim. My first club was South Ayrshire and I joined because my sister did. My earliest memory is of my dad teaching me and my sister how to float on our backs, the very basics of backstroke."" (myInfo)",,Coach Steven Tigg (GBR),,,,,2024-08-02,Silver Medal,2.0,SCOTT Duncan,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,,,Swimming,Men's 200m Individual Medley,ATH,/en/paris-2024/results/swimming/men-s-200m-individual-medley/fnl-000100--,1997-05-06,1903621,,True,swimming,Swimming,SWM,https://olympics.com/en/paris-2024/sports/swimming,Silver Medal,2.0,2024-08-02,Duncan SCOTT,M,Swimming,ATH,/en/paris-2024/results/swimming/men-s-200m-individual-medley/fnl-000100--,GBR,Great Britain,Great Britain,Great Britain,Great Britain,14,22,29,65
1909294,True,MARCHAND Leon,MARCHAND L,Leon MARCHAND,Male,Athlete,FRA,France,France,France,France,FRA,0.0,0.0,['Swimming'],"[""Men's 200m Butterfly"", ""Men's 200m Breaststroke"", ""Men's 200m Individual Medley"", ""Men's 400m Individual Medley"", ""Men's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",2002-05-17,TOULOUSE,France,"AUSTIN, TX",United States,,,Athlete,"Computer Science at Arizona State University (Tempe, USA) and Computer Science at Paul Sabatier University (Toulouse, FRA)","Father, Xavier. Mother, Celine. Brother, Oscar","English, French","Personal: Bob Bowman (USA), based at University of Texas, Austin (USA)","He preferred rugby and judo but eventually followed his parents into swimming. His parents did not encourage him to pursue the sport. ""On the contrary, they left me alone on my project, they even warned me of the sacrifices to be made. It's more of an advantage for me that they have experienced the high level. And above all, I do what I love otherwise it wouldn't work."" (news.asu.edu 10 Jul 2023)",,,,"Father, Xavier Marchand (swimming), 1996 and 2000 Olympian (200m individual medley), 1998 World Championships 200m medley silver medallist.<br> <br>Mother, Celine Bonnet (swimming), 1992 Olympian (three top-20 finishes).</p><p>Uncle, Christophe Marchand (swimming), two-time Olympian in freestyle (1988, 1992)",,,2024-08-02,Gold Medal,1.0,MARCHAND Leon,Male,FRA,France,France,FRA,France,France,,,Swimming,Men's 200m Individual Medley,ATH,/en/paris-2024/results/swimming/men-s-200m-individual-medley/fnl-000100--,2002-05-17,1909294,,True,swimming,Swimming,SWM,https://olympics.com/en/paris-2024/sports/swimming,Gold Medal,1.0,2024-08-02,Leon MARCHAND,M,Swimming,ATH,/en/paris-2024/results/swimming/men-s-200m-individual-medley/fnl-000100--,FRA,France,France,France,France,16,26,22,64
1945186,True,WANG Shun,WANG S,WANG Shun,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0.0,0.0,['Swimming'],"[""Men's 200m Individual Medley""]",1994-02-11,NINGBO,China,NINGBO,China,Steve,Playing basketball,Athlete,Business Administration at Shanghai Jiao Tong University (CHN),,Mandarin,Club: Zhu Zhigen (CHN),He was spotted by swimming coaches Luo Ruifen and Tang Nengneng,"Swimmer Ryan Lochte (USA), 12-time Olympic medallist (six gold, three silver, three bronze), 27-time world championship medallist (18 gold, five silver, four bronze).</p><p>Swimmer Michael Phelps (USA), 28-time Olympic medallist (23 gold, three silver, two bronze); 33-time world championship medallist (26 gold, six silver, one bronze)",Coach Zhu Zhigen (CHN),"""Talent is part of it, but working hard is more important."" (hangzhou2022.cn)",,,,2024-08-02,Bronze Medal,3.0,WANG Shun,Male,CHN,China,People's Republic of China,CHN,China,People's Republic of China,,,Swimming,Men's 200m Individual Medley,ATH,/en/paris-2024/results/swimming/men-s-200m-individual-medley/fnl-000100--,1994-02-11,1945186,,True,swimming,Swimming,SWM,https://olympics.com/en/paris-2024/sports/swimming,Bronze Medal,3.0,2024-08-02,WANG Shun,M,Swimming,ATH,/en/paris-2024/results/swimming/men-s-200m-individual-medley/fnl-000100--,CHN,China,People's Republic of China,China,People's Republic of China,40,27,24,91
1904165,True,MARTIN Alvaro,MARTIN A,Alvaro MARTIN,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,182.0,0.0,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",1994-06-18,LLERENA,Spain,CIEZA,Spain,,,"Athlete, student",Political Science at Complutense University of Madrid (ESP). Also studies for a law degree at the National University of Distance Education (ESP),"Mother, Macarena (veterinarian)",Spanish,Personal: Jose Antonio Carrillo (ESP),Began the sport after coach Juan Mendez visited his school. Was a distance runner first but at age 13 a knee injury forced the change to race walking,"Race walkers:<br>Miguel Angel Lopez (ESP), three-time Olympian (2012, 2016, 2020), two-time world championships medallist (2015 gold, 2013 silver), two-time European champion (2014, 2022). </p><p>Jesus Angel Garcia (ESP), 50km race walk in eight consecutive Olympic Games (1992-2020; 2008 fourth, 2004 fifth), four-time world championships medallist in 50km race walk (1993 gold, silver in 1997, 2001 and 2009). Has 13 appearances in world championships (1993-2019) all in 50km race walk. </p><p>Maria Vasco (ESP), 2000 Olympic bronze medallist and five-time Olympian (1996-2012), 2007 World Championships bronze medallist. </p><p>Beatriz Pascual (ESP), three-time Olympian (2008, 2012, 2016), three-time top-eight finisher at the world championships (2009, 2011, 2013)",,,,,,2024-08-01,Bronze Medal,3.0,MARTIN Alvaro,Male,ESP,Spain,Spain,ESP,Spain,Spain,,,Athletics,Men's 20km Race Walk,ATH,/en/paris-2024/results/athletics/men-s-20km-race-walk/fnl-000100--,1994-06-18,1904165,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Bronze Medal,3.0,2024-08-01,Alvaro MARTIN,M,Athletics,ATH,/en/paris-2024/results/athletics/men-s-20km-race-walk/fnl-000100--,ESP,Spain,Spain,Spain,Spain,5,4,9,18
1929767,True,PINTADO Brian Daniel,PINTADO BD,Brian Daniel PINTADO,Male,Athlete,ECU,Ecuador,Ecuador,Ecuador,Ecuador,ECU,167.0,0.0,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",1995-07-29,CUENCA,Ecuador,CUENCA,Ecuador,,"Supporting Ecuadorian football club Deportivo Cuenca, playing video games, visiting his mum and doing barbecue with friends",Athlete,"Marketing and Electronic Commerce at South American Institute, Cuenca (ECU)","Wife Karen. Son, Daniel Nicolas (born 2014). Daugther, Montserrath (born 2020). Father, Fausto. Mother, Eulalia",Spanish,Coach: Andres Chocho (ECU),,"Race walker Jefferson Perez (ECU), two-time Olympic 20km medallist (1996 gold, 2008 silver), three-time world 20km champion (2003, 2005, 2007) and 1999 silver medallist",,,"Brother-in-law, Claudio Villanueva (athletics), 2019 Pan American Games 50km race walk champion",,,2024-08-01,Gold Medal,1.0,PINTADO Brian Daniel,Male,ECU,Ecuador,Ecuador,ECU,Ecuador,Ecuador,,,Athletics,Men's 20km Race Walk,ATH,/en/paris-2024/results/athletics/men-s-20km-race-walk/fnl-000100--,1995-07-29,1929767,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Gold Medal,1.0,2024-08-01,Brian Daniel PINTADO,M,Athletics,ATH,/en/paris-2024/results/athletics/men-s-20km-race-walk/fnl-000100--,ECU,Ecuador,Ecuador,Ecuador,Ecuador,1,2,2,5
1951928,True,BONFIM Caio,BONFIM C,Caio BONFIM,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,174.0,0.0,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",1991-03-19,SOBRADINHO,Brazil,SOBRADIHNO,Brazil,,,"Athlete, serves in the air force",,"Wife, Juliana. Sons, Miguel (2019) and Theo (2021). Father, Joao. Mother, Gianetti","English, Portuguese, Spanish","Personal: Joao Sena and Gianetti Sena Bonfim (BRA), his parents",His mother Mother Gianetti was a Brazilian race walk champion,"Racing driver Ayrton Senna (BRA), three-time Formula One champion",,“Victory is a detail. Preparation is everything.” (myInfo),"Mother Gianetti (athletics), eight-time Brazilian race walk champion",,,2024-08-01,Silver Medal,2.0,BONFIM Caio,Male,BRA,Brazil,Brazil,BRA,Brazil,Brazil,,,Athletics,Men's 20km Race Walk,ATH,/en/paris-2024/results/athletics/men-s-20km-race-walk/fnl-000100--,1991-03-19,1951928,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Silver Medal,2.0,2024-08-01,Caio BONFIM,M,Athletics,ATH,/en/paris-2024/results/athletics/men-s-20km-race-walk/fnl-000100--,BRA,Brazil,Brazil,Brazil,Brazil,3,7,10,20
1904430,True,HALES Nathan,HALES N,Nathan HALES,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Shooting'],['Trap Men'],1996-06-16,CHATHAM,Great Britain,KENT,Great Britain,Nath,Spending time with his family,,,"Partner, Charlotte Kerwood. Daughter, Hattie",English,National: Marco Micheli (ITA),"""With the dream of getting to an Olympic Games."" (Athlete, 4 Jul 2024)",,"Late British shooter and coach, Kevin Gill. ""For starting my Olympic journey with me, but also for all of the help he gave me as an Olympian himself."" (Athlete, 4 Jul 2024)",,"Partner, Charlotte Kerwood (shooting), two-time Olympian (2008, 2012), representing Great Britain",,,2024-07-30,Gold Medal,1.0,HALES Nathan,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,,,Shooting,Trap Men,ATH,/en/paris-2024/results/shooting/trap-men/fnl-000100--,1996-06-16,1904430,,True,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting,Gold Medal,1.0,2024-07-30,Nathan HALES,M,Shooting,ATH,/en/paris-2024/results/shooting/trap-men/fnl-000100--,GBR,Great Britain,Great Britain,Great Britain,Great Britain,14,22,29,65
1913928,True,QI Ying,QI Y,QI Ying,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0.0,0.0,['Shooting'],['Trap Men'],1997-01-23,ZIBO,China,ZIBO,China,,Billiards,Athlete,"Studied at the Zhengzhou University (Henan, CHN)","Mother, Yang Guifen. Sister, Linlin",Mandarin,Personal: Zhang Yongjie (CHN),He adored the sport,,,,,,,2024-07-30,Silver Medal,2.0,QI Ying,Male,CHN,China,People's Republic of China,CHN,China,People's Republic of China,,,Shooting,Trap Men,ATH,/en/paris-2024/results/shooting/trap-men/fnl-000100--,1997-01-23,1913928,,True,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting,Silver Medal,2.0,2024-07-30,QI Ying,M,Shooting,ATH,/en/paris-2024/results/shooting/trap-men/fnl-000100--,CHN,China,People's Republic of China,China,People's Republic of China,40,27,24,91
1958970,True,BROL CARDENAS Jean Pierre,BROL CARDENAS JP,Jean Pierre BROL CARDENAS,Male,Athlete,GUA,Guatemala,Guatemala,Guatemala,Guatemala,GUA,0.0,0.0,['Shooting'],['Trap Men'],1982-12-18,,Guatemala,,Guatemala,Pierre,"Motorcycling, spending time with his family","Athlete, agronomist",Studied Agricultural Engineering,"Partner, Maria Andrea Marsicovetere. Son, Fernando. Daughter, Michaela. Father, Fernando. Older brothers, Enrique and Hebert. Cousins, Dany and Diego","English, Spanish",National: Pedro Martin Fariza (GUA).<br>Personal: Pedro Zayas (CUB),"Inspired by his father Fernando, who was a shooter competing at international level",His father,"""I think that naming just one person is not fair. The formation of me or who I am is a reflection of each member of my nuclear family."" (Athlete, 26 Jun 2024)","“You should always try to be the best, but never believe it completely.” - race car driver Juan Manuel Fangio (ARG)","Father, Fernando Brol (shooting), two-time continental medallist, with a bronze in trap in 1993 and a team gold in 2024. </p><p>Brother, Enrique Brol (shooting), finished 10th in double trap at the Rio 2016 Olympic Games.</p><p>Brother, Hebert Brol (shooting), competed at the Rio 2016 Olympic Games, placing 20th in double trap. </p><p>Cousin, Dany Brol (shooting), participated in trap at the 2005 World Championships. </p><p>Cousin, Diego Enrique Brol Lima (shooting), recorded a 40th place finish in junior trap at the 2017 World Cup",,,2024-07-30,Bronze Medal,3.0,BROL CARDENAS Jean Pierre,Male,GUA,Guatemala,Guatemala,GUA,Guatemala,Guatemala,,,Shooting,Trap Men,ATH,/en/paris-2024/results/shooting/trap-men/fnl-000100--,1982-12-18,1958970,,True,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting,Bronze Medal,3.0,2024-07-30,Jean Pierre BROL CARDENAS,M,Shooting,ATH,/en/paris-2024/results/shooting/trap-men/fnl-000100--,GUA,Guatemala,Guatemala,Guatemala,Guatemala,1,0,1,2
1904740,True,HEPWORTH Harry,HEPWORTH H,Harry HEPWORTH,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Artistic Gymnastics'],"['Men', ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",2003-12-06,HARROGATE,Great Britain,LEEDS,Great Britain,,Gaming,Athlete,,,English,"Club: Andy Butcher, Dave Murray, Tom Rawlinson (GBR).<br>National: Paul Hall, Barry Collie (GBR)","Coach Craig Richardson gave a gymnastics demonstration at his school. ""He could do a back flip. At that time, I just really wanted to learn how to do a back flip, so I went to his club and it all took off from there."" (yorkshireeveningpost.co.uk, 22 Jan 2022)","Mixed martial artist Jon Jones (USA), two-weight Ultimate Fighting Championship (UFC) champion (light heavyweight and heavyweight), regarded as one of the greatest-ever mixed martial artists. The youngest champion in UFC history (age 23), he holds the record for most successful title defences (11) and is a two-time World MMA Fighter of the Year (2011, 2012)",,,,,,2024-08-04,Bronze Medal,3.0,HEPWORTH Harry,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,,,Artistic Gymnastics,Men's Vault,ATH,/en/paris-2024/results/artistic-gymnastics/men-s-vault/fnl-000001--,2003-12-06,1904740,,True,artistic-gymnastics,Artistic Gymnastics,GAR,https://olympics.com/en/paris-2024/sports/artistic-gymnastics,Bronze Medal,3.0,2024-08-04,Harry HEPWORTH,M,Artistic Gymnastics,ATH,/en/paris-2024/results/artistic-gymnastics/men-s-vault/fnl-000001--,GBR,Great Britain,Great Britain,Great Britain,Great Britain,14,22,29,65
1915828,True,DAVTYAN Artur,DAVTYAN A,Artur DAVTYAN,Male,Athlete,ARM,Armenia,Armenia,Armenia,Armenia,ARM,0.0,0.0,['Artistic Gymnastics'],"['Men', ""Men's Vault""]",1992-08-08,YEREVAN,Armenia,YEREVAN,Armenia,,"Playing football and volleyball with teammates, friends and his brothers",Athlete,"Armenian State Institute of Physical Culture, Yerevan, ARM","Wife, Anahit Shegunts. Two children","Armenian, Russian",National: Hakob Serobyan,"""I was an agile, active child. My parents took me to gymnastics classes to spend my extra energy in the training hall. I gradually became fond of the sport and stayed in it.""  (sport.mediamax.am, 19 May 2016)","Artistic gymnast Kohei Uchimura (JPN), seven-time Olympic medallist (three gold, four silver) winning back-to-back individual all-around gold (2012, 2016), 20-time world championship medallist with 10 gold (six individual all-around titles)",,,,,,2024-08-04,Silver Medal,2.0,DAVTYAN Artur,Male,ARM,Armenia,Armenia,ARM,Armenia,Armenia,,,Artistic Gymnastics,Men's Vault,ATH,/en/paris-2024/results/artistic-gymnastics/men-s-vault/fnl-000001--,1992-08-08,1915828,,True,artistic-gymnastics,Artistic Gymnastics,GAR,https://olympics.com/en/paris-2024/sports/artistic-gymnastics,Silver Medal,2.0,2024-08-04,Artur DAVTYAN,M,Artistic Gymnastics,ATH,/en/paris-2024/results/artistic-gymnastics/men-s-vault/fnl-000001--,ARM,Armenia,Armenia,Armenia,Armenia,0,3,1,4
1975874,True,YULO Carlos Edriel,YULO CE,Carlos Edriel YULO,Male,Athlete,PHI,Philippines,Philippines,Philippines,Philippines,PHI,0.0,0.0,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault""]",2000-02-16,MANILA,Philippines,TOKYO,Japan,Caloy,,,,"Girlfriend, Chloe Anjeleigh San Jose","English, Filipino, Japanese",Personal: Aldrin Castaneda (PHI),Was active as a child so his grandfather took him to a gymnastics trial,"Artistic gymnast Zou Jingyuan (CHN), two time Olympic medallist (one gold, one bronze), seven-time world championship medallist (five gold, two silver). </p><p>""He’s not human. How he does parallel bars is not equal to anyone. To me, he’s like a god."" (intlgymnast.com, 10 Nov 2022)",,"""I realised that your greatest opponent is yourself. If you don’t focus on what you do, you are bound to finish last."" (vogue.com, 19 Jun 2023)",,,,2024-08-04,Gold Medal,1.0,YULO Carlos Edriel,Male,PHI,Philippines,Philippines,PHI,Philippines,Philippines,,,Artistic Gymnastics,Men's Vault,ATH,/en/paris-2024/results/artistic-gymnastics/men-s-vault/fnl-000001--,2000-02-16,1975874,,True,artistic-gymnastics,Artistic Gymnastics,GAR,https://olympics.com/en/paris-2024/sports/artistic-gymnastics,Gold Medal,1.0,2024-08-04,Carlos Edriel YULO,M,Artistic Gymnastics,ATH,/en/paris-2024/results/artistic-gymnastics/men-s-vault/fnl-000001--,PHI,Philippines,Philippines,Philippines,Philippines,2,0,2,4
